store_id,item_id,promo_start,promo_end,promo_type,discount_depth
S001,I00113,2024-08-05,2024-08-11,Multibuy,0.15
S001,I00030,2024-08-05,2024-08-11,TPR,0.15
S001,I00189,2024-08-05,2024-08-11,Multibuy,0.25
S001,I00048,2024-08-05,2024-08-11,TPR,0.2
S001,I00220,2024-08-05,2024-08-11,TPR,0.15
S001,I00208,2024-08-05,2024-08-11,TPR,0.1
S001,I00059,2024-08-05,2024-08-11,TPR,0.2
S001,I00039,2024-08-05,2024-08-11,TPR,0.15
S001,I00101,2024-08-05,2024-08-11,Seasonal,0.3
S001,I00173,2024-08-05,2024-08-11,TPR,0.2
S001,I00134,2024-08-05,2024-08-11,TPR,0.3
S001,I00205,2024-08-05,2024-08-11,Multibuy,0.2
S001,I00004,2024-08-05,2024-08-11,Multibuy,0.3
S001,I00204,2024-08-05,2024-08-11,TPR,0.1
S001,I00174,2024-08-05,2024-08-11,Multibuy,0.15
S001,I00063,2024-08-12,2024-08-18,Loyalty,0.25
S001,I00018,2024-08-12,2024-08-18,TPR,0.1
S001,I00007,2024-08-12,2024-08-18,TPR,0.2
S001,I00157,2024-08-12,2024-08-18,TPR,0.25
S001,I00213,2024-08-12,2024-08-18,TPR,0.1
S001,I00116,2024-08-12,2024-08-18,Seasonal,0.2
S001,I00017,2024-08-12,2024-08-18,Loyalty,0.25
S001,I00041,2024-08-12,2024-08-18,TPR,0.3
S001,I00187,2024-08-12,2024-08-18,Seasonal,0.15
S001,I00072,2024-08-12,2024-08-18,Multibuy,0.35
S001,I00153,2024-08-12,2024-08-18,Loyalty,0.3
S001,I00194,2024-08-12,2024-08-18,TPR,0.25
S001,I00169,2024-08-12,2024-08-18,TPR,0.2
S001,I00125,2024-08-12,2024-08-18,TPR,0.25
S001,I00135,2024-08-12,2024-08-18,TPR,0.3
S001,I00209,2024-08-19,2024-08-25,TPR,0.2
S001,I00157,2024-08-19,2024-08-25,TPR,0.1
S001,I00178,2024-08-19,2024-08-25,Seasonal,0.2
S001,I00108,2024-08-19,2024-08-25,Multibuy,0.3
S001,I00093,2024-08-19,2024-08-25,TPR,0.3
S001,I00129,2024-08-19,2024-08-25,TPR,0.3
S001,I00104,2024-08-19,2024-08-25,TPR,0.35
S001,I00064,2024-08-19,2024-08-25,TPR,0.25
S001,I00055,2024-08-19,2024-08-25,TPR,0.35
S001,I00047,2024-08-19,2024-08-25,Multibuy,0.1
S001,I00193,2024-08-19,2024-08-25,TPR,0.3
S001,I00168,2024-08-19,2024-08-25,TPR,0.3
S001,I00115,2024-08-19,2024-08-25,TPR,0.3
S001,I00044,2024-08-19,2024-08-25,TPR,0.2
S001,I00080,2024-08-19,2024-08-25,Seasonal,0.3
S001,I00142,2024-08-26,2024-09-01,TPR,0.15
S001,I00127,2024-08-26,2024-09-01,TPR,0.2
S001,I00076,2024-08-26,2024-09-01,TPR,0.2
S001,I00048,2024-08-26,2024-09-01,TPR,0.2
S001,I00031,2024-08-26,2024-09-01,TPR,0.2
S001,I00077,2024-08-26,2024-09-01,TPR,0.35
S001,I00066,2024-08-26,2024-09-01,TPR,0.15
S001,I00016,2024-08-26,2024-09-01,TPR,0.2
S001,I00070,2024-08-26,2024-09-01,Loyalty,0.2
S001,I00217,2024-08-26,2024-09-01,TPR,0.25
S001,I00213,2024-08-26,2024-09-01,TPR,0.25
S001,I00041,2024-08-26,2024-09-01,Multibuy,0.25
S001,I00153,2024-08-26,2024-09-01,TPR,0.15
S001,I00146,2024-08-26,2024-09-01,TPR,0.2
S001,I00057,2024-08-26,2024-09-01,TPR,0.3
S001,I00007,2024-09-02,2024-09-08,TPR,0.15
S001,I00107,2024-09-02,2024-09-08,Loyalty,0.1
S001,I00089,2024-09-02,2024-09-08,Seasonal,0.2
S001,I00003,2024-09-02,2024-09-08,TPR,0.35
S001,I00095,2024-09-02,2024-09-08,Multibuy,0.15
S001,I00143,2024-09-02,2024-09-08,TPR,0.25
S001,I00207,2024-09-02,2024-09-08,Multibuy,0.1
S001,I00171,2024-09-02,2024-09-08,TPR,0.25
S001,I00158,2024-09-02,2024-09-08,Multibuy,0.15
S001,I00014,2024-09-02,2024-09-08,TPR,0.2
S001,I00103,2024-09-02,2024-09-08,Multibuy,0.15
S001,I00078,2024-09-02,2024-09-08,TPR,0.1
S001,I00189,2024-09-02,2024-09-08,Multibuy,0.15
S001,I00187,2024-09-02,2024-09-08,TPR,0.15
S001,I00080,2024-09-02,2024-09-08,Multibuy,0.2
S001,I00152,2024-09-09,2024-09-15,TPR,0.35
S001,I00090,2024-09-09,2024-09-15,TPR,0.25
S001,I00220,2024-09-09,2024-09-15,TPR,0.35
S001,I00158,2024-09-09,2024-09-15,Multibuy,0.25
S001,I00035,2024-09-09,2024-09-15,TPR,0.25
S001,I00202,2024-09-09,2024-09-15,TPR,0.25
S001,I00063,2024-09-09,2024-09-15,Seasonal,0.25
S001,I00099,2024-09-09,2024-09-15,Seasonal,0.2
S001,I00193,2024-09-09,2024-09-15,TPR,0.15
S001,I00024,2024-09-09,2024-09-15,TPR,0.2
S001,I00213,2024-09-09,2024-09-15,Loyalty,0.15
S001,I00040,2024-09-09,2024-09-15,TPR,0.2
S001,I00050,2024-09-09,2024-09-15,TPR,0.1
S001,I00046,2024-09-09,2024-09-15,TPR,0.2
S001,I00011,2024-09-09,2024-09-15,TPR,0.15
S001,I00035,2024-09-16,2024-09-22,TPR,0.25
S001,I00099,2024-09-16,2024-09-22,TPR,0.3
S001,I00206,2024-09-16,2024-09-22,TPR,0.2
S001,I00155,2024-09-16,2024-09-22,Multibuy,0.1
S001,I00026,2024-09-16,2024-09-22,Seasonal,0.3
S001,I00161,2024-09-16,2024-09-22,Seasonal,0.2
S001,I00006,2024-09-16,2024-09-22,Loyalty,0.3
S001,I00056,2024-09-16,2024-09-22,TPR,0.1
S001,I00062,2024-09-16,2024-09-22,Seasonal,0.15
S001,I00105,2024-09-16,2024-09-22,TPR,0.15
S001,I00097,2024-09-16,2024-09-22,TPR,0.25
S001,I00116,2024-09-16,2024-09-22,Multibuy,0.3
S001,I00077,2024-09-16,2024-09-22,TPR,0.35
S001,I00007,2024-09-16,2024-09-22,Loyalty,0.15
S001,I00067,2024-09-16,2024-09-22,Seasonal,0.2
S001,I00103,2024-09-23,2024-09-29,Seasonal,0.35
S001,I00159,2024-09-23,2024-09-29,TPR,0.25
S001,I00206,2024-09-23,2024-09-29,TPR,0.25
S001,I00080,2024-09-23,2024-09-29,Seasonal,0.1
S001,I00203,2024-09-23,2024-09-29,TPR,0.3
S001,I00006,2024-09-23,2024-09-29,Multibuy,0.1
S001,I00102,2024-09-23,2024-09-29,Loyalty,0.15
S001,I00127,2024-09-23,2024-09-29,TPR,0.35
S001,I00040,2024-09-23,2024-09-29,Multibuy,0.35
S001,I00079,2024-09-23,2024-09-29,TPR,0.35
S001,I00038,2024-09-23,2024-09-29,Loyalty,0.2
S001,I00116,2024-09-23,2024-09-29,Seasonal,0.1
S001,I00137,2024-09-23,2024-09-29,Loyalty,0.2
S001,I00053,2024-09-23,2024-09-29,TPR,0.1
S001,I00087,2024-09-23,2024-09-29,Loyalty,0.3
S001,I00175,2024-09-30,2024-10-06,TPR,0.3
S001,I00023,2024-09-30,2024-10-06,TPR,0.15
S001,I00039,2024-09-30,2024-10-06,Multibuy,0.25
S001,I00188,2024-09-30,2024-10-06,TPR,0.1
S001,I00019,2024-09-30,2024-10-06,TPR,0.25
S001,I00220,2024-09-30,2024-10-06,Loyalty,0.15
S001,I00112,2024-09-30,2024-10-06,Seasonal,0.1
S001,I00200,2024-09-30,2024-10-06,TPR,0.25
S001,I00154,2024-09-30,2024-10-06,Multibuy,0.2
S001,I00015,2024-09-30,2024-10-06,TPR,0.2
S001,I00087,2024-09-30,2024-10-06,Multibuy,0.2
S001,I00085,2024-09-30,2024-10-06,TPR,0.1
S001,I00017,2024-09-30,2024-10-06,Multibuy,0.1
S001,I00117,2024-09-30,2024-10-06,TPR,0.25
S001,I00201,2024-09-30,2024-10-06,Seasonal,0.25
S001,I00080,2024-10-07,2024-10-13,TPR,0.2
S001,I00121,2024-10-07,2024-10-13,Loyalty,0.25
S001,I00140,2024-10-07,2024-10-13,Multibuy,0.2
S001,I00212,2024-10-07,2024-10-13,TPR,0.25
S001,I00010,2024-10-07,2024-10-13,Loyalty,0.15
S001,I00092,2024-10-07,2024-10-13,TPR,0.25
S001,I00130,2024-10-07,2024-10-13,TPR,0.3
S001,I00176,2024-10-07,2024-10-13,Multibuy,0.25
S001,I00091,2024-10-07,2024-10-13,Multibuy,0.25
S001,I00001,2024-10-07,2024-10-13,TPR,0.3
S001,I00090,2024-10-07,2024-10-13,Seasonal,0.1
S001,I00204,2024-10-07,2024-10-13,Multibuy,0.25
S001,I00005,2024-10-07,2024-10-13,Multibuy,0.35
S001,I00179,2024-10-07,2024-10-13,TPR,0.2
S001,I00035,2024-10-07,2024-10-13,TPR,0.15
S001,I00184,2024-10-14,2024-10-20,Multibuy,0.25
S001,I00005,2024-10-14,2024-10-20,Loyalty,0.2
S001,I00072,2024-10-14,2024-10-20,Multibuy,0.1
S001,I00213,2024-10-14,2024-10-20,TPR,0.25
S001,I00116,2024-10-14,2024-10-20,Multibuy,0.25
S001,I00037,2024-10-14,2024-10-20,Multibuy,0.15
S001,I00208,2024-10-14,2024-10-20,Multibuy,0.15
S001,I00101,2024-10-14,2024-10-20,Loyalty,0.15
S001,I00109,2024-10-14,2024-10-20,Loyalty,0.35
S001,I00078,2024-10-14,2024-10-20,Multibuy,0.3
S001,I00214,2024-10-14,2024-10-20,Multibuy,0.2
S001,I00031,2024-10-14,2024-10-20,Multibuy,0.2
S001,I00119,2024-10-14,2024-10-20,TPR,0.25
S001,I00092,2024-10-14,2024-10-20,TPR,0.2
S001,I00028,2024-10-14,2024-10-20,Multibuy,0.35
S001,I00014,2024-10-21,2024-10-27,Multibuy,0.35
S001,I00031,2024-10-21,2024-10-27,TPR,0.15
S001,I00054,2024-10-21,2024-10-27,Loyalty,0.3
S001,I00044,2024-10-21,2024-10-27,TPR,0.25
S001,I00206,2024-10-21,2024-10-27,TPR,0.2
S001,I00218,2024-10-21,2024-10-27,Multibuy,0.1
S001,I00012,2024-10-21,2024-10-27,Seasonal,0.15
S001,I00120,2024-10-21,2024-10-27,Multibuy,0.1
S001,I00170,2024-10-21,2024-10-27,TPR,0.2
S001,I00100,2024-10-21,2024-10-27,Multibuy,0.35
S001,I00130,2024-10-21,2024-10-27,TPR,0.3
S001,I00072,2024-10-21,2024-10-27,TPR,0.1
S001,I00061,2024-10-21,2024-10-27,TPR,0.15
S001,I00008,2024-10-21,2024-10-27,TPR,0.1
S001,I00086,2024-10-21,2024-10-27,TPR,0.35
S001,I00120,2024-10-28,2024-11-03,Multibuy,0.1
S001,I00125,2024-10-28,2024-11-03,Seasonal,0.1
S001,I00042,2024-10-28,2024-11-03,TPR,0.1
S001,I00132,2024-10-28,2024-11-03,Seasonal,0.1
S001,I00043,2024-10-28,2024-11-03,Multibuy,0.35
S001,I00128,2024-10-28,2024-11-03,Multibuy,0.15
S001,I00176,2024-10-28,2024-11-03,TPR,0.25
S001,I00198,2024-10-28,2024-11-03,Multibuy,0.25
S001,I00022,2024-10-28,2024-11-03,TPR,0.25
S001,I00209,2024-10-28,2024-11-03,Seasonal,0.15
S001,I00147,2024-10-28,2024-11-03,Seasonal,0.2
S001,I00217,2024-10-28,2024-11-03,TPR,0.25
S001,I00049,2024-10-28,2024-11-03,Seasonal,0.2
S001,I00160,2024-10-28,2024-11-03,Loyalty,0.15
S001,I00050,2024-10-28,2024-11-03,Multibuy,0.25
S001,I00034,2024-11-04,2024-11-10,TPR,0.1
S001,I00004,2024-11-04,2024-11-10,Multibuy,0.35
S001,I00018,2024-11-04,2024-11-10,TPR,0.35
S001,I00115,2024-11-04,2024-11-10,TPR,0.2
S001,I00101,2024-11-04,2024-11-10,Loyalty,0.2
S001,I00182,2024-11-04,2024-11-10,TPR,0.2
S001,I00054,2024-11-04,2024-11-10,TPR,0.15
S001,I00029,2024-11-04,2024-11-10,Multibuy,0.25
S001,I00016,2024-11-04,2024-11-10,Seasonal,0.25
S001,I00174,2024-11-04,2024-11-10,TPR,0.2
S001,I00039,2024-11-04,2024-11-10,Seasonal,0.1
S001,I00124,2024-11-04,2024-11-10,TPR,0.3
S001,I00051,2024-11-04,2024-11-10,Loyalty,0.1
S001,I00093,2024-11-04,2024-11-10,TPR,0.25
S001,I00205,2024-11-04,2024-11-10,Multibuy,0.1
S001,I00137,2024-11-11,2024-11-17,TPR,0.3
S001,I00219,2024-11-11,2024-11-17,Multibuy,0.3
S001,I00113,2024-11-11,2024-11-17,TPR,0.3
S001,I00105,2024-11-11,2024-11-17,Multibuy,0.15
S001,I00031,2024-11-11,2024-11-17,TPR,0.2
S001,I00220,2024-11-11,2024-11-17,Multibuy,0.25
S001,I00037,2024-11-11,2024-11-17,TPR,0.1
S001,I00149,2024-11-11,2024-11-17,Multibuy,0.25
S001,I00061,2024-11-11,2024-11-17,TPR,0.1
S001,I00148,2024-11-11,2024-11-17,Multibuy,0.3
S001,I00005,2024-11-11,2024-11-17,TPR,0.25
S001,I00106,2024-11-11,2024-11-17,TPR,0.2
S001,I00078,2024-11-11,2024-11-17,Multibuy,0.2
S001,I00135,2024-11-11,2024-11-17,TPR,0.15
S001,I00015,2024-11-11,2024-11-17,TPR,0.15
S001,I00149,2024-11-18,2024-11-24,TPR,0.35
S001,I00042,2024-11-18,2024-11-24,TPR,0.25
S001,I00181,2024-11-18,2024-11-24,TPR,0.3
S001,I00142,2024-11-18,2024-11-24,TPR,0.35
S001,I00038,2024-11-18,2024-11-24,TPR,0.15
S001,I00114,2024-11-18,2024-11-24,Multibuy,0.15
S001,I00115,2024-11-18,2024-11-24,Multibuy,0.25
S001,I00086,2024-11-18,2024-11-24,TPR,0.1
S001,I00050,2024-11-18,2024-11-24,Multibuy,0.2
S001,I00213,2024-11-18,2024-11-24,Seasonal,0.3
S001,I00112,2024-11-18,2024-11-24,Multibuy,0.25
S001,I00151,2024-11-18,2024-11-24,Loyalty,0.15
S001,I00041,2024-11-18,2024-11-24,Multibuy,0.25
S001,I00160,2024-11-18,2024-11-24,TPR,0.1
S001,I00126,2024-11-18,2024-11-24,TPR,0.3
S001,I00044,2024-11-25,2024-12-01,TPR,0.35
S001,I00092,2024-11-25,2024-12-01,Seasonal,0.2
S001,I00106,2024-11-25,2024-12-01,TPR,0.2
S001,I00216,2024-11-25,2024-12-01,TPR,0.1
S001,I00021,2024-11-25,2024-12-01,Loyalty,0.2
S001,I00109,2024-11-25,2024-12-01,TPR,0.25
S001,I00101,2024-11-25,2024-12-01,Loyalty,0.2
S001,I00162,2024-11-25,2024-12-01,TPR,0.2
S001,I00182,2024-11-25,2024-12-01,Multibuy,0.2
S001,I00206,2024-11-25,2024-12-01,Seasonal,0.1
S001,I00188,2024-11-25,2024-12-01,Seasonal,0.35
S001,I00007,2024-11-25,2024-12-01,Seasonal,0.15
S001,I00013,2024-11-25,2024-12-01,Loyalty,0.1
S001,I00052,2024-11-25,2024-12-01,TPR,0.1
S001,I00131,2024-11-25,2024-12-01,Seasonal,0.3
S001,I00040,2024-12-02,2024-12-08,Seasonal,0.1
S001,I00199,2024-12-02,2024-12-08,TPR,0.3
S001,I00096,2024-12-02,2024-12-08,TPR,0.1
S001,I00147,2024-12-02,2024-12-08,TPR,0.25
S001,I00160,2024-12-02,2024-12-08,Loyalty,0.35
S001,I00013,2024-12-02,2024-12-08,Seasonal,0.2
S001,I00179,2024-12-02,2024-12-08,Loyalty,0.15
S001,I00150,2024-12-02,2024-12-08,Multibuy,0.25
S001,I00020,2024-12-02,2024-12-08,Loyalty,0.3
S001,I00104,2024-12-02,2024-12-08,TPR,0.15
S001,I00033,2024-12-02,2024-12-08,Loyalty,0.15
S001,I00091,2024-12-02,2024-12-08,Loyalty,0.25
S001,I00219,2024-12-02,2024-12-08,TPR,0.35
S001,I00002,2024-12-02,2024-12-08,TPR,0.15
S001,I00011,2024-12-02,2024-12-08,TPR,0.15
S001,I00207,2024-12-09,2024-12-15,Multibuy,0.1
S001,I00127,2024-12-09,2024-12-15,Loyalty,0.25
S001,I00024,2024-12-09,2024-12-15,Loyalty,0.15
S001,I00136,2024-12-09,2024-12-15,TPR,0.2
S001,I00006,2024-12-09,2024-12-15,Seasonal,0.2
S001,I00074,2024-12-09,2024-12-15,Loyalty,0.15
S001,I00095,2024-12-09,2024-12-15,TPR,0.25
S001,I00137,2024-12-09,2024-12-15,TPR,0.25
S001,I00166,2024-12-09,2024-12-15,Multibuy,0.1
S001,I00040,2024-12-09,2024-12-15,TPR,0.15
S001,I00002,2024-12-09,2024-12-15,Multibuy,0.25
S001,I00017,2024-12-09,2024-12-15,TPR,0.25
S001,I00082,2024-12-09,2024-12-15,TPR,0.2
S001,I00139,2024-12-09,2024-12-15,TPR,0.25
S001,I00038,2024-12-09,2024-12-15,Loyalty,0.1
S001,I00113,2024-12-16,2024-12-22,TPR,0.25
S001,I00164,2024-12-16,2024-12-22,TPR,0.1
S001,I00160,2024-12-16,2024-12-22,TPR,0.2
S001,I00147,2024-12-16,2024-12-22,TPR,0.25
S001,I00087,2024-12-16,2024-12-22,Multibuy,0.15
S001,I00081,2024-12-16,2024-12-22,TPR,0.2
S001,I00051,2024-12-16,2024-12-22,TPR,0.25
S001,I00039,2024-12-16,2024-12-22,TPR,0.1
S001,I00145,2024-12-16,2024-12-22,TPR,0.35
S001,I00172,2024-12-16,2024-12-22,TPR,0.1
S001,I00174,2024-12-16,2024-12-22,Multibuy,0.1
S001,I00085,2024-12-16,2024-12-22,Multibuy,0.1
S001,I00068,2024-12-16,2024-12-22,Multibuy,0.2
S001,I00025,2024-12-16,2024-12-22,TPR,0.3
S001,I00138,2024-12-16,2024-12-22,Loyalty,0.3
S001,I00147,2024-12-23,2024-12-29,TPR,0.15
S001,I00101,2024-12-23,2024-12-29,TPR,0.25
S001,I00049,2024-12-23,2024-12-29,TPR,0.15
S001,I00011,2024-12-23,2024-12-29,Loyalty,0.1
S001,I00148,2024-12-23,2024-12-29,Seasonal,0.1
S001,I00184,2024-12-23,2024-12-29,Multibuy,0.1
S001,I00113,2024-12-23,2024-12-29,TPR,0.25
S001,I00110,2024-12-23,2024-12-29,TPR,0.25
S001,I00194,2024-12-23,2024-12-29,Multibuy,0.2
S001,I00039,2024-12-23,2024-12-29,TPR,0.2
S001,I00190,2024-12-23,2024-12-29,Multibuy,0.1
S001,I00092,2024-12-23,2024-12-29,Loyalty,0.2
S001,I00083,2024-12-23,2024-12-29,TPR,0.1
S001,I00096,2024-12-23,2024-12-29,TPR,0.35
S001,I00199,2024-12-23,2024-12-29,TPR,0.1
S001,I00036,2024-12-30,2025-01-05,TPR,0.3
S001,I00010,2024-12-30,2025-01-05,TPR,0.25
S001,I00194,2024-12-30,2025-01-05,Multibuy,0.3
S001,I00176,2024-12-30,2025-01-05,TPR,0.25
S001,I00071,2024-12-30,2025-01-05,TPR,0.35
S001,I00066,2024-12-30,2025-01-05,Loyalty,0.15
S001,I00166,2024-12-30,2025-01-05,Multibuy,0.15
S001,I00088,2024-12-30,2025-01-05,Loyalty,0.25
S001,I00080,2024-12-30,2025-01-05,TPR,0.2
S001,I00202,2024-12-30,2025-01-05,Seasonal,0.2
S001,I00120,2024-12-30,2025-01-05,Multibuy,0.25
S001,I00020,2024-12-30,2025-01-05,TPR,0.2
S001,I00180,2024-12-30,2025-01-05,TPR,0.3
S001,I00001,2024-12-30,2025-01-05,Loyalty,0.15
S001,I00199,2024-12-30,2025-01-05,TPR,0.3
S001,I00049,2025-01-06,2025-01-12,TPR,0.25
S001,I00073,2025-01-06,2025-01-12,Seasonal,0.3
S001,I00087,2025-01-06,2025-01-12,Multibuy,0.15
S001,I00189,2025-01-06,2025-01-12,TPR,0.3
S001,I00023,2025-01-06,2025-01-12,Loyalty,0.2
S001,I00122,2025-01-06,2025-01-12,TPR,0.15
S001,I00215,2025-01-06,2025-01-12,TPR,0.1
S001,I00100,2025-01-06,2025-01-12,Multibuy,0.3
S001,I00067,2025-01-06,2025-01-12,TPR,0.15
S001,I00071,2025-01-06,2025-01-12,TPR,0.25
S001,I00055,2025-01-06,2025-01-12,Loyalty,0.2
S001,I00077,2025-01-06,2025-01-12,TPR,0.1
S001,I00125,2025-01-06,2025-01-12,TPR,0.35
S001,I00198,2025-01-06,2025-01-12,TPR,0.3
S001,I00134,2025-01-06,2025-01-12,Loyalty,0.2
S001,I00158,2025-01-13,2025-01-19,TPR,0.25
S001,I00100,2025-01-13,2025-01-19,Multibuy,0.35
S001,I00101,2025-01-13,2025-01-19,TPR,0.3
S001,I00129,2025-01-13,2025-01-19,Seasonal,0.3
S001,I00073,2025-01-13,2025-01-19,TPR,0.15
S001,I00096,2025-01-13,2025-01-19,Multibuy,0.15
S001,I00015,2025-01-13,2025-01-19,TPR,0.15
S001,I00041,2025-01-13,2025-01-19,Multibuy,0.15
S001,I00064,2025-01-13,2025-01-19,Loyalty,0.15
S001,I00172,2025-01-13,2025-01-19,TPR,0.1
S001,I00026,2025-01-13,2025-01-19,TPR,0.15
S001,I00053,2025-01-13,2025-01-19,TPR,0.2
S001,I00141,2025-01-13,2025-01-19,TPR,0.15
S001,I00029,2025-01-13,2025-01-19,Seasonal,0.1
S001,I00045,2025-01-13,2025-01-19,Multibuy,0.15
S001,I00215,2025-01-20,2025-01-26,TPR,0.3
S001,I00151,2025-01-20,2025-01-26,Seasonal,0.25
S001,I00084,2025-01-20,2025-01-26,TPR,0.2
S001,I00121,2025-01-20,2025-01-26,Multibuy,0.25
S001,I00038,2025-01-20,2025-01-26,Loyalty,0.25
S001,I00044,2025-01-20,2025-01-26,TPR,0.1
S001,I00216,2025-01-20,2025-01-26,Multibuy,0.35
S001,I00067,2025-01-20,2025-01-26,TPR,0.35
S001,I00152,2025-01-20,2025-01-26,TPR,0.3
S001,I00074,2025-01-20,2025-01-26,TPR,0.25
S001,I00008,2025-01-20,2025-01-26,Seasonal,0.2
S001,I00153,2025-01-20,2025-01-26,TPR,0.2
S001,I00101,2025-01-20,2025-01-26,TPR,0.1
S001,I00035,2025-01-20,2025-01-26,Seasonal,0.2
S001,I00046,2025-01-20,2025-01-26,TPR,0.25
S001,I00093,2025-01-27,2025-02-02,Multibuy,0.3
S001,I00137,2025-01-27,2025-02-02,Seasonal,0.1
S001,I00146,2025-01-27,2025-02-02,Loyalty,0.25
S001,I00209,2025-01-27,2025-02-02,TPR,0.2
S001,I00008,2025-01-27,2025-02-02,Loyalty,0.1
S001,I00023,2025-01-27,2025-02-02,TPR,0.25
S001,I00100,2025-01-27,2025-02-02,Multibuy,0.25
S001,I00152,2025-01-27,2025-02-02,Seasonal,0.2
S001,I00217,2025-01-27,2025-02-02,TPR,0.15
S001,I00155,2025-01-27,2025-02-02,Seasonal,0.1
S001,I00136,2025-01-27,2025-02-02,TPR,0.35
S001,I00070,2025-01-27,2025-02-02,TPR,0.25
S001,I00109,2025-01-27,2025-02-02,TPR,0.3
S001,I00071,2025-01-27,2025-02-02,Seasonal,0.25
S001,I00075,2025-01-27,2025-02-02,TPR,0.3
S001,I00118,2025-02-03,2025-02-09,Seasonal,0.2
S001,I00140,2025-02-03,2025-02-09,Loyalty,0.2
S001,I00192,2025-02-03,2025-02-09,Multibuy,0.15
S001,I00036,2025-02-03,2025-02-09,TPR,0.1
S001,I00142,2025-02-03,2025-02-09,TPR,0.15
S001,I00168,2025-02-03,2025-02-09,Seasonal,0.1
S001,I00034,2025-02-03,2025-02-09,Loyalty,0.1
S001,I00150,2025-02-03,2025-02-09,TPR,0.1
S001,I00023,2025-02-03,2025-02-09,TPR,0.15
S001,I00033,2025-02-03,2025-02-09,TPR,0.1
S001,I00139,2025-02-03,2025-02-09,TPR,0.35
S001,I00080,2025-02-03,2025-02-09,Loyalty,0.1
S001,I00026,2025-02-03,2025-02-09,TPR,0.2
S001,I00038,2025-02-03,2025-02-09,TPR,0.3
S001,I00105,2025-02-03,2025-02-09,Seasonal,0.1
S001,I00177,2025-02-10,2025-02-16,TPR,0.15
S001,I00101,2025-02-10,2025-02-16,TPR,0.2
S001,I00118,2025-02-10,2025-02-16,Multibuy,0.1
S001,I00095,2025-02-10,2025-02-16,TPR,0.35
S001,I00214,2025-02-10,2025-02-16,Loyalty,0.3
S001,I00148,2025-02-10,2025-02-16,TPR,0.3
S001,I00080,2025-02-10,2025-02-16,TPR,0.3
S001,I00045,2025-02-10,2025-02-16,TPR,0.1
S001,I00133,2025-02-10,2025-02-16,TPR,0.2
S001,I00056,2025-02-10,2025-02-16,TPR,0.15
S001,I00159,2025-02-10,2025-02-16,Loyalty,0.3
S001,I00068,2025-02-10,2025-02-16,TPR,0.15
S001,I00211,2025-02-10,2025-02-16,Multibuy,0.15
S001,I00151,2025-02-10,2025-02-16,TPR,0.25
S001,I00102,2025-02-10,2025-02-16,Multibuy,0.1
S001,I00057,2025-02-17,2025-02-23,TPR,0.2
S001,I00047,2025-02-17,2025-02-23,TPR,0.15
S001,I00100,2025-02-17,2025-02-23,TPR,0.15
S001,I00062,2025-02-17,2025-02-23,TPR,0.15
S001,I00141,2025-02-17,2025-02-23,Seasonal,0.1
S001,I00186,2025-02-17,2025-02-23,TPR,0.2
S001,I00132,2025-02-17,2025-02-23,Multibuy,0.1
S001,I00153,2025-02-17,2025-02-23,Multibuy,0.2
S001,I00187,2025-02-17,2025-02-23,Loyalty,0.25
S001,I00011,2025-02-17,2025-02-23,Multibuy,0.2
S001,I00126,2025-02-17,2025-02-23,Loyalty,0.25
S001,I00108,2025-02-17,2025-02-23,TPR,0.1
S001,I00068,2025-02-17,2025-02-23,TPR,0.1
S001,I00002,2025-02-17,2025-02-23,Multibuy,0.25
S001,I00125,2025-02-17,2025-02-23,Multibuy,0.3
S001,I00097,2025-02-24,2025-03-02,Loyalty,0.35
S001,I00182,2025-02-24,2025-03-02,TPR,0.3
S001,I00096,2025-02-24,2025-03-02,TPR,0.15
S001,I00158,2025-02-24,2025-03-02,TPR,0.25
S001,I00017,2025-02-24,2025-03-02,TPR,0.15
S001,I00133,2025-02-24,2025-03-02,TPR,0.3
S001,I00128,2025-02-24,2025-03-02,TPR,0.2
S001,I00139,2025-02-24,2025-03-02,TPR,0.15
S001,I00159,2025-02-24,2025-03-02,TPR,0.3
S001,I00156,2025-02-24,2025-03-02,Loyalty,0.3
S001,I00161,2025-02-24,2025-03-02,TPR,0.35
S001,I00150,2025-02-24,2025-03-02,TPR,0.1
S001,I00174,2025-02-24,2025-03-02,TPR,0.15
S001,I00149,2025-02-24,2025-03-02,Seasonal,0.15
S001,I00054,2025-02-24,2025-03-02,Loyalty,0.2
S001,I00151,2025-03-03,2025-03-09,Multibuy,0.25
S001,I00048,2025-03-03,2025-03-09,Loyalty,0.25
S001,I00185,2025-03-03,2025-03-09,TPR,0.2
S001,I00168,2025-03-03,2025-03-09,Seasonal,0.2
S001,I00125,2025-03-03,2025-03-09,TPR,0.35
S001,I00217,2025-03-03,2025-03-09,TPR,0.15
S001,I00052,2025-03-03,2025-03-09,Loyalty,0.2
S001,I00186,2025-03-03,2025-03-09,Loyalty,0.25
S001,I00155,2025-03-03,2025-03-09,TPR,0.2
S001,I00022,2025-03-03,2025-03-09,TPR,0.3
S001,I00049,2025-03-03,2025-03-09,TPR,0.25
S001,I00099,2025-03-03,2025-03-09,Loyalty,0.2
S001,I00110,2025-03-03,2025-03-09,Loyalty,0.1
S001,I00133,2025-03-03,2025-03-09,TPR,0.25
S001,I00062,2025-03-03,2025-03-09,TPR,0.1
S001,I00185,2025-03-10,2025-03-16,TPR,0.25
S001,I00012,2025-03-10,2025-03-16,TPR,0.35
